,banco,fecha,texto,src,rt,fav,palabras,country,type,place,desde,sigue_a,lo_siguen
1313,hsbc,2020-10-17 17:07:24,"HSBC_MX Es para un plan de celular, dice algo de -8, si mal no recuerdo",Twitter for Android,0,0,,,,,2009-05-14 05:55:59,3368,2027
1314,hsbc,2020-10-17 17:04:13,"lunitale Hola Alejandra, indicanos que rechazo te aparece cuando intentas pagar con tu tarjeta.^CO",Sprinklr,0,0,tarjeta,,,,2014-07-14 09:46:34,22,218559
1315,hsbc,2020-10-17 17:01:55,"HSBC_MX Hola, quiero usar mi tarjeta de crédito en un punto físico, pero me rebota, tiene saldo y estoy al corriente en mis pagos, a veces hasta le abono extra. Para los pagos en línea y domiciliados no ha habido problema. ¿Me puedes ayudar para ver qué sucede?",Twitter for Android,0,0,"tarjeta,pago",,,,2009-05-14 05:55:59,3368,2027
1316,hsbc,2020-10-17 16:52:23,"HSBC_MX tu servicio al cliente en sucursal es lentisimo, solo dos personas adelante de mi en servicio al cliente y tengo más de 2 horas....",Twitter for Android,0,0,"sucursal,servicio,cliente,servicio",,,,2017-01-05 02:26:45,807,31
1317,hsbc,2020-10-17 16:49:53,"🗣️Conferencia Virtual Magistral: Perspectivas Económicas de México Martes 20 de octubre  de 18:00  hrs. a 20:00 hrs.  Expositor: Dr. Alexis Milo Caraza, Economista en Jefe de HSBC México. 👩💻👨💻 Regístrate en nuestra plataforma  ➡️➡️  https://t.co/sGTikc5wPu https://t.co/IdkeamQA82",Twitter Web App,0,0,,,,,2018-01-17 18:48:01,114,169
1319,hsbc,2020-10-17 16:40:25,HSBC_MX Mmm y ahí si me van ayudar o son iguales que sus ejecutivos de la sucursal...,Twitter for Android,0,0,"ejecutivo,sucursal",,,,2011-05-31 22:51:22,330,300
1320,hsbc,2020-10-17 16:37:02,HSBC_MX Crear una línea de financiamiento es proponer que los estudiantes se endeuden como en Chile. luisederbez ese tipo de asociaciones generan más desigualdad.,Twitter for Android,1,0,,,,,2010-03-05 06:35:08,1792,1131
1322,hsbc,2020-10-17 16:34:39,"espe1009 Hola, te comparto que depende del tipo de cuenta, para validar la información referente a tu cuenta puedes comunicarte al 5557213390 y validar un filtro de seguridad.^CO",Sprinklr,0,0,"cuenta,seguridad",,,,2014-07-14 09:46:34,22,218559
1325,hsbc,2020-10-17 16:27:13,"HSBC_MX hola, es verdad que las tarjetas de nómina personalizadas se solicitan sólo en sucursal?",Twitter for Android,0,0,"tarjeta,sucursal",,,,2014-02-22 03:05:07,236,200
1326,hsbc,2020-10-17 16:25:22,"Bartola_hola Si, por qué a mí sí me dijeron que suele pasar y hacen tratos para que pagues un mínimo. Supongo debes ser HSBC",Twitter for Android,0,0,,,,,2010-05-25 19:45:48,496,112
1327,hsbc,2020-10-17 16:23:50,"LizechC Para la situación que presentas es necesario levantar un folio de aclaración para los cargos que no reconoces, puedes comunicarte al 5557213390.^CO",Sprinklr,0,0,cargo,,,,2014-07-14 09:46:34,22,218559
1328,hsbc,2020-10-17 16:19:30,"HSBC_MX NO, ti personal solo me dio mi estado de cuenta, me hizo esperar 5 HRS para cancelar mi tarjeta pero cuando ellos lo hicieron ya la habían vaciado...",Twitter for Android,0,0,"cuenta,tarjeta",,,,2011-05-31 22:51:22,330,300
1329,hsbc,2020-10-17 16:14:59,Como odio a HSBC_MX acosadores de mierda!!!!!!!!!!!!,Twitter for Android,0,0,,,,,2009-11-05 03:34:36,1325,386
1331,hsbc,2020-10-17 16:13:32,"Tu donación hace un mundo de diferencia en la vida de niños y jóvenes. ❤️ 🌎 Haz tu donación a través de nuestros canales: Sucursales HSBC, Banca por Internet, Cajeros y Depositadores HSBC. https://t.co/bgqvoTUWkV",Twitter Web App,6,0,,,,,2009-07-04 16:57:11,984,75
1333,hsbc,2020-10-17 16:07:11,El agua: Líquido Vital El agua después de 2004: Líquido HSBC,Twitter Web App,2,0,,,,,2008-02-07 07:31:29,957,1547
1334,hsbc,2020-10-17 16:07:10,LizechC Por favor indicanos si ya cuenta con folio de seguimiento para los cargos que no reconoces.^CO,Sprinklr,0,0,"cuenta,cargo",,,,2014-07-14 09:46:34,22,218559
1335,hsbc,2020-10-17 16:06:56,Habemus INE. Ahora falta que me den mi tarjeta de HSBC los muy sanababishes.,Twitter for iPhone,0,1,tarjeta,,,,2010-01-28 23:19:35,1766,1839
1337,hsbc,2020-10-17 16:04:10,"HSBC_MX No lo encontro, salí tan enojada de su sucursal por qué su personal no hizo nada por bloquear la tarjetas hasta 5 HRS después...",Twitter for Android,0,0,"tarjeta,sucursal",,,,2011-05-31 22:51:22,330,300
1348,hsbc,2020-10-17 15:44:49,"DeniseDresserG FGRMexico Nunca vi que te quejaras que fuera en EU donde se siguieron los procesos contra HSBC o Walmart. Ahora, esta investigación (si tan solo leyeras...) data desde 2015, ¿quién estaba en el Gobierno? Finalmente, aquí la colusión de jueces con políticos y narcos es innegable. Lee...",Twitter for iPhone,0,0,queja,,,,2011-01-16 21:04:17,189,204
1350,hsbc,2020-10-17 15:43:12,"HSBC_MX Y en verdad harán algo porque parece que eligen a su personal con el mismo perfil groseros, pedantes y con nulas ganas de atender a los clientes",Twitter for iPhone,0,0,cliente,,,,2019-05-13 02:45:14,218,50
1351,hsbc,2020-10-17 15:42:03,"eloyvalencia Hola Eloy, una disculpa, envía por mensaje privado tu número telefónico donde recibes estas llamadas para bloquear ofertas https://t.co/5OLeNY6eVc .^CO",Sprinklr,0,0,"llamada,disculpa,oferta",,,,2014-07-14 09:46:34,22,218559
1352,hsbc,2020-10-17 15:41:23,"minerva77740039 Por favor compártenos por Mensaje Directo a que sucursal acudiste (numero/ubicación), tu nombre completo y el nombre del ejecutivo que te atendió, para seguimiento de esta situación, aviso de privacidad en: https://t.co/1icncl41cb ^CO",Sprinklr,0,0,"ejecutivo,sucursal",,,,2014-07-14 09:46:34,22,218559
1353,hsbc,2020-10-17 15:38:30,LizechC HSBC_MX Es un banco tan nefasto. Otra vez vine formarme porque desafortunadamente necesito la apertura de cuenta por el trabajo y me salen con que hoy no apertura. Cuentas HSBC_MX PÉSIMO SERVICIO,Twitter for iPhone,0,0,"cuenta,banco",,,,2019-05-13 02:45:14,218,50
1354,hsbc,2020-10-17 15:37:12,"Oye HSBC_MX, no soy tu cliente, todos los días recibo molestas llamadas 📞 en las que intentan venderme una tarjeta de crédito. ¿Cómo obtienen mi número? ¿Por qué no siguen procedimientos éticos para hacer negocios? 🤬  Profeco, en lugar de perseguir queseros atiende esto.",Twitter for Android,0,1,"tarjeta,llamada,cliente",,,,2010-03-28 16:54:40,884,1007
1355,hsbc,2020-10-17 15:36:45,"minerva77740039 HSBC_MX Y te fue bien, a mi me tocó esperar 5 HRS y eso provocó un desfalco en mi tarjeta por 17 mil pesos ¡QUE POCA MADRE!",Twitter for Android,0,0,tarjeta,,,,2011-05-31 22:51:22,330,300
1356,hsbc,2020-10-17 15:36:28,"LizechC Hola, indicanos si cuentas con folio de aclaración.^CO",Sprinklr,0,0,cuenta,,,,2014-07-14 09:46:34,22,218559
1357,hsbc,2020-10-17 15:34:40,"Darkjunuett Gracias, enviaremos tus números telefónicos para bloquear las llamadas de oferta, en cuanto tengamos la confirmación del bloqueo te notificaremos por este medio. ^CO",Sprinklr,0,0,"llamada,oferta",,,,2014-07-14 09:46:34,22,218559
1358,hsbc,2020-10-17 15:32:01,Reporto movimientos que no reconozco por casi 17000 pesos y el personal de  HSBC_MX NO me sabe dar una pinche respuesta decente.....,Twitter for Android,0,0,respuesta,,,,2011-05-31 22:51:22,330,300
1359,hsbc,2020-10-17 15:30:44,HSBC_MX IFT_MX ya les mande por mp pero dame asesoría como los demandó ahora si voy en serio,Twitter for Android,0,0,asesor,,,,2017-01-23 12:12:31,217,27
1360,hsbc,2020-10-17 15:18:49,"IrvinPoncePerez Hola Irvin, una disculpa por la experiencia, compártenos mayor detalle de la situación.^CO",Sprinklr,0,0,disculpa,,,,2014-07-14 09:46:34,22,218559
1361,hsbc,2020-10-17 15:13:49,kossdiego Paoazar InfoViajera Estoy igual pero con el HSBC y tengo Certificación Negativa del Anses. Nadie se hace cargo y se lavan las manos!,Twitter for Android,0,0,cargo,,,,2010-03-04 18:44:37,710,561
1362,hsbc,2020-10-17 15:12:29,HSBC_MX perdieron un cliente por sus prácticas deshonestas y su mala atención telefónica,Twitter for Android,0,0,cliente,,,,2020-01-08 14:40:47,42,0
1367,hsbc,2020-10-17 15:07:07,MumideNuevo Unrepollo MumideNuevo no sé porque tengo la sensación de que ya no está la sucursal esa frente al Nogaro. Creo que quedó solo el Galicia y el HSBC en esa cuadra.,Twitter for iPhone,0,2,sucursal,AR,city,"Rivadavia, Argentina",2010-05-20 17:10:19,1926,951
1371,hsbc,2020-10-17 14:59:35,"CiroGomezL HSBC_MX Ya me ha pasado 3 veces, y tengo que cancelar las tarjetas y el banco cómo si nada, cada vez pienso que son los mismos colaboradores, por qué para darlas de alta en dicha aplicación te piden datos personales que solo el banco posee.",Twitter for Android,0,0,"tarjeta,banco",,,,2020-06-14 20:51:42,55,1
1373,hsbc,2020-10-17 14:57:07,"CiroGomezL La app Control Total de HSBC_MX  que según es para administrar tus tarjetas, cuando te hackean tu tarjeta las dan de alta en otro dispositivo en dicha aplicación, y aunque el titular tenga apagada la tarjeta para que nadie las use, el hacker las enciende en el otro dispositivo",Twitter for Android,0,0,"tarjeta,app",,,,2020-06-14 20:51:42,55,1
1374,hsbc,2020-10-17 14:46:25,"Darkjunuett Hola Alan, una disculpa por esta experiencia, por favor envía por Mensaje Directo tu número de teléfono donde recibes estas llamadas e indícanos si cuentas con algún producto en HSBC para bloquear las llamadas de oferta, aviso de privacidad en: https://t.co/146jqxWNmE ^CO",Sprinklr,0,0,"cuenta,llamada,disculpa,oferta",,,,2014-07-14 09:46:34,22,218559
1375,hsbc,2020-10-17 14:45:13,"Darkjunuett Hola Alan, una disculpa por esta experiencia, por favor envía por Mensaje Directo tu número de teléfono donde recibes estas llamadas e indícanos si cuentas con algún producto en HSBC para bloquear las llamadas de oferta, aviso de privacidad en: https://t.co/WcXIyeKFg1 ^CO",Sprinklr,0,0,"cuenta,llamada,disculpa,oferta",,,,2014-07-14 09:46:34,22,218559
1376,hsbc,2020-10-17 14:44:43,"USAmbMex DorisGomora Naaa , la sangre y los muertos siempre los pone México . Criminales de cuello blanco en USA se encargan de lavar el dinero en bancos como hsbc no se atreva a comparar 👎🏾",Twitter for Android,1,0,"banco,dinero",,,,2014-07-23 02:36:42,2681,6184
1378,hsbc,2020-10-17 14:39:12,Ahora si CondusefMX como puedo demandar a HSBC_MX hsbc que ya me calleron de putos huevos hijos de remilputa y de aquí en adelante les estaré contestando con mentadas de madre a sus operadores,Twitter for Android,0,1,,,,,2017-01-23 12:12:31,217,27
1379,hsbc,2020-10-17 14:37:57,De nuevo HSBC HSBC_MX chingando la madre para comprar un seguro o contratar una tarjeta  lo pero es que no sólo me hablan a mi si no a mi papá que el esta durmiendo en el día para irse a trabajar en la noche por más que me registro en conduce para que no me llamen siguen,Twitter for Android,0,0,"tarjeta,seguro",,,,2017-01-23 12:12:31,217,27
1380,hsbc,2020-10-17 14:32:38,LoÚltimo 🐊Hallan cocodrilo en la calle El Macayo casi esquina universidad frente al cajero HSBC https://t.co/cTCNPeLpzj,Twitter for Android,15,0,,,,,2011-05-21 16:29:28,448,187
1381,hsbc,2020-10-17 14:22:57,kmiret Solo veo SharkTankMx para que no se me pase el segmento de HSBC con kmiret,Twitter for Android,0,2,,,,,2010-01-15 05:14:29,165,114
1382,hsbc,2020-10-17 14:17:18,"arilanderos Hola, te comparto que el concepto de Membresía Servicio sin Límite se debe a una comisión por manejo de cuenta y/o saldos promedios mensuales, te comparto la liga donde podrás validar las características para exentarla de acuerdo a tu tipo de cuenta. https://t.co/FUjCndVETK ^CO",Sprinklr,0,0,cuenta,,,,2014-07-14 09:46:34,22,218559
1383,hsbc,2020-10-17 14:15:48,HSBC_MX Los cooperativistas de Excélsior esperamos que regresen el Fideicomiso 245 Paseos de Taxqueña.,Twitter for iPhone,0,0,,,,,2012-04-06 19:01:38,1294,1220
1385,hsbc,2020-10-17 14:11:15,"jorge_hidal19 Hola , te comparto que el concepto de Membresía Servicio sin Límite se debe a una comisión por manejo de cuenta y/o saldos promedios mensuales, te comparto la liga donde podrás validar las características para exentarla de acuerdo a tu tipo de cuenta. https://t.co/FUjCndVETK ^CO",Sprinklr,0,0,cuenta,,,,2014-07-14 09:46:34,22,218559
1386,hsbc,2020-10-17 14:09:30,CyberCrimen Indicanos mayor detalle de la ubicación de la sucursal para validar la información.^CO,Sprinklr,0,0,sucursal,,,,2014-07-14 09:46:34,22,218559
1387,hsbc,2020-10-17 14:02:02,"Dolar en México al dia: 17/10/2020, 2:01 pm: Ixe: Compra $20.00 - Venta $21.40 HSBC: Compra $20.76 - Venta $21.49 Inbursa: Compra $20.70 - Venta $21.70 Ver precio de todos los Bancos... https://t.co/f9gepMs58I",dlvr.it,0,0,,,,,2014-08-08 20:45:05,1274,3599
1388,hsbc,2020-10-17 13:57:53,HSBC_MX tendrán soporte para Apple Pay cuando salga ??,Twitter for iPhone,0,0,,,,,2009-08-26 23:59:28,101,64
1390,hsbc,2020-10-17 13:22:08,"Amigos HSBC_MX no tengo tarjetas con ustedes, ni las tendré. Dejen de estar chingando.",Twitter for Android,1,0,tarjeta,,,,2009-11-05 00:33:23,280,144
1391,hsbc,2020-10-17 13:20:07,Sábados y domingos con tarjetas de crédito HSBC_AR tenés 20% de descuento en HeladosFreddo retirando por el local,Twitter for Android,0,0,"tarjeta,descuento",,,,2017-02-24 23:56:03,37,1371
1392,hsbc,2020-10-17 13:20:04,Este fin de semana con tarjetas de débito de HSBC_AR tenés un 30% de descuento en Florerias y 20% de descuento en confiterias y Panaderias con tope de devolucion de $450 y $500 si sos premier en cada uno de los rubros HappyWeekend,Twitter for Android,0,0,"tarjeta,descuento,app",,,,2017-02-24 23:56:03,37,1371
1393,hsbc,2020-10-17 13:04:04,"A pesar de enfrentar multas récord en los EE. UU. y México por ser un conducto para lavar el dinero de la droga, HSBC México continuó sin establecer los controles correctos.  https://t.co/Aa8RhrR9OP",Twitter Web App,11,0,dinero,,,,2009-03-06 17:51:12,79,49
1395,hsbc,2020-10-17 12:56:54,"Es real! Me está pasando en este momento HSBC_AR me está retirando mi dinero con excusas fuera de lugar y no puedo acceder libremente a mis fondos. En estos momentos ando sin un peso encima, todo en mi cuenta de ahorros!!!! LANACION https://t.co/pzkItSIGXt",Twitter for Android,38,0,"cuenta,dinero",,,,2013-03-13 22:15:42,281,55
1397,hsbc,2020-10-17 12:52:08,HSBC_IN HSBC_IN Ref No 2200937320.,Twitter for Android,0,0,,,,,2014-04-13 00:40:44,143,28
1407,hsbc,2020-10-17 09:19:22,HSBC_UK Personal,Twitter for iPhone,0,0,,,,,2013-04-26 19:20:41,209,64
1410,hsbc,2020-10-17 07:48:24,"Qué empresas deudoras sacaron esos u$s6.200 M del pais?  Responde Rovelli: “El HSBC, Bco Galicia, Grupo Eurnekian. Grupo Elsztain y Arcor, primeros en la lista; 4 de los 5 viven del negocio financiero e inmobiliario  Se controló si las deudas eran reales? Nadie sospechó nada?  👇🏾",Twitter for Android,52,0,,,,,2013-09-29 23:15:55,1239,876
1412,hsbc,2020-10-17 07:28:24,"Una paciente me mandó foto de su ""pago"" hace unas horas, vi en mi cuenta y no lo tenía, ya estaba preocupado hasta que vi que el horario entre transferencias HSBC solo es hasta las 22 horas.  Mañana actualizo este tweet para saber si me llegó o me estafaron.",Twitter Web App,0,0,"cuenta,transferencia,pago",,,,2010-03-05 07:47:41,283,182
1413,hsbc,2020-10-17 07:09:56,En este momento reportan robo en proceso al banco Hsbc en Av tonala 58 entre Cruz blanca y Javier Mina en Tonala,Twitter for Android,7,0,"banco,robo",,,,2014-04-22 02:47:11,1604,836
1414,hsbc,2020-10-17 07:09:43,"IMEFOficial: RT IMEF_CDMX: ¡Ya puedes registrarte al Simposium2020! Te invitamos a conocer las opciones de registro, además si eres tarjetahabiente HSBC recibe un descuento especial. Da clic aquí para iniciar https://t.co/CMxORt8Z4N Simposium2020 IM… https://t.co/nmnmpB3QN4",IFTTT,0,0,"tarjeta,descuento",,,,2015-09-30 18:48:23,192,140
1416,hsbc,2020-10-17 06:16:17,alvaro_delgado HSBC_MX te hablan,Twitter for Android,0,0,,,,,2019-11-06 21:58:07,55,15
1417,hsbc,2020-10-17 05:57:29,"HSBC_MX Ya súbanme mi tarjeta a platino, llevo años con la Oro y aplico para Platinum Advance :(",Twitter Web App,0,0,tarjeta,,,,2013-02-17 19:06:06,319,3935
1418,hsbc,2020-10-17 05:54:48,"delarrev Gad no usas hsbc, esa es lo peor 🥴",Twitter for iPhone,0,0,,,,,2019-02-09 12:08:08,115,123
1421,hsbc,2020-10-17 05:02:46,"HSBC_MX pakkio Lo mismo me acaba de pasar, menos $200 pesos en mi tarjeta, jamas me dijeron que debía tener una cantidad en mi tarjeta. Me cambiare de banco.",Twitter Web App,0,0,"tarjeta,banco,cambia",,,,2013-08-14 07:33:41,206,299
1422,hsbc,2020-10-17 05:01:50,jabazmonero Probablemente a su cuenta en hsbc,Twitter for Android,0,0,"cuenta,roba",,,,2019-11-06 21:58:07,55,15
1424,hsbc,2020-10-17 04:47:09,No me cansaré de decirlo: SantanderMx TIENES EL PEOR SERVICIO TANTO EN APP COMO DE BANCA EN GENERAL.   Me urge cambiarme de banco. BBVA_Mex ScotiabankMX BanorteEscucha HSBC_MX,Twitter for iPhone,0,3,"banco,cambia",,,,2010-04-25 19:57:57,484,392
1425,hsbc,2020-10-17 04:41:10,HSBC_MX Pues fui a una sucursal en Xochimilco y la ejecutiva la cual tiene una actitud muy desagradable (el otro ejecutivo sí es mucho más empático) me dijo eso.,Twitter for Android,0,0,"ejecutivo,sucursal",,,,2016-02-06 19:59:09,31,2707
1426,hsbc,2020-10-17 04:40:41,"Sigue Ramón García Gibson del círculo de ElCacas adscrito al SAT para detectar actividades sospechosas de Narcos y CO😂, súper investigado por la DEA y la Comisión Bancaria USA por ser el actor principal del Caso HSBC-Cártel de Sinaloa Aquí su caso: https://t.co/xANXzZYwB6 https://t.co/shqE1Lkyp8",Twitter for Android,0,1,,,,,2016-10-22 03:28:47,4208,3629
1427,hsbc,2020-10-17 04:27:16,En HSBC contamos con el primer Programa de Financiamiento Sustentable para empresas con un compromiso firme con el medio ambiente. Juntos podemos ayudar a implementar el cambio.  Conocé más en nuestra web: https://t.co/Pi6fuptd0W https://t.co/fTu9N34lbH,Twitter for Android,8,0,cambio,,,,2018-11-13 15:41:19,731,544
1428,hsbc,2020-10-17 04:19:16,"Soyfurrr HSBC tiene la tarjeta de crédito Zero, que no cobra anualidad, pero para sacarla debes tener una cuenta de débito ahí, mi mamá usa ese crédito, te dice que para débito mejor BBVA c:",Twitter for Android,0,0,"cuenta,tarjeta,anualidad",,,,2012-09-28 21:18:26,373,159
1429,hsbc,2020-10-17 04:18:31,HSBC_MX Te invito un cafe tizcao vemos que podemos hacer en beneficio de mexico,Twitter for Android,0,0,,,,,2011-06-06 22:47:14,1930,135
1433,hsbc,2020-10-17 03:56:07,"yacoy Miguel_Boggiano HSBC_AR LANACION La que nos espera es terrible, no paramos.  Nos conviene que la piña llegué ahora y no que sigamos en agonía año tras año.",Twitter for Android,0,0,,,,,2017-10-28 15:03:49,66,26
1437,hsbc,2020-10-17 03:43:39,Asegurate de todas las formas. Contratá tu seguro de 🚘 en el mes de octubre y obtené un 25% OFF + $1.000 de reintegro en las primeras 3 cuotas.  Cotizá y contratá tu seguro de forma online en 👉🏼 https://t.co/c9Hf427IWM  AsegurateOnLine https://t.co/SXI5CG40Ct,Twitter for Android,2,0,seguro,,,,2018-03-06 14:51:24,4993,1100
1439,hsbc,2020-10-17 03:42:06,"Ya me tiene hasta la madre el wey de HSBC_MX que su único trabajo es pagar el club, sus vacaciones y después irse con su hija. SharkTankMx",Twitter for Android,0,0,,,,,2009-04-30 06:36:30,978,1014
1440,hsbc,2020-10-17 03:41:00,"ColombianoInd YoAlejoV No se imaginan estos HAMPONES lo que TRUMP tiene preparado para todos los seres negativos. Palabras clave : FinCEN - JP Morgan, HSBC, Standard Chartered Bank, Deutsche Bank y Bank of New York Mellon - ICIJ",Twitter for Android,0,0,,,,,2010-05-21 15:38:58,187,101
1445,hsbc,2020-10-17 03:09:12,🔎 Obtuvimos el expediente de la investigación que realizó la CNBV entre 2007 y 2012 en contra de HSBC México en la que se revela cómo empleados y altos ejecutivos bancarios incurrieron en múltiples fallas que permitieron a grupos delincuenciales lavar cientos de millones de 💵,Twitter for iPhone,592,0,ejecutivo,,,,2009-07-08 14:54:20,4956,1319
1449,hsbc,2020-10-17 02:54:22,lacha Ni hablar del forro del HSBC,Twitter for iPhone,0,0,,,,,2016-07-02 14:10:04,1327,308
1451,hsbc,2020-10-17 02:47:55,Vinculan a funcionario del SAT con escándalo por lavado de dinero en HSBC https://t.co/Kskc4nBAx1,Twitter for Android,0,0,"lavado,dinero",MX,city,"Benito Juárez, Distrito Federal",2011-05-23 03:59:44,2003,1063
1452,hsbc,2020-10-17 02:46:13,"HSBC_MX me estas cobrando una membresía que no solicite, y no me da opción de cancelarla",Twitter Web App,0,0,,,,,2011-04-09 01:03:08,233,265
1453,hsbc,2020-10-17 02:41:37,"😁 ¡Buen viernes, Boca! https://t.co/zpwfFipMlV",Twitter for Android,112,0,,,,,2020-01-04 04:54:14,74,49
1460,hsbc,2020-10-17 02:23:07,"yacoy diabolorojo Miguel_Boggiano HSBC_AR LANACION NoChequeable Hay corralito en pesos desde marzo, solo podes retirar por cajero, no quieren que vayas al blue a cambiar los pesos, subiría más la brecha",Twitter for iPhone,0,0,cambia,,,,2012-09-24 02:20:00,346,42
1461,hsbc,2020-10-17 02:17:10,"Justicia Selectiva: la Disparidad, bajo los mismos cargos y años, la DEA se lanza hoy contra Cienfuegos pero cuando salió a la luz que HSBC lavaba dinero en EUA al cartel de Sinaloa: TooBigToJail El crimen no tiene fronteras pero claramente insisten que México es el culpable",Twitter for iPhone,4,0,"cargo,dinero",,,,2012-01-13 06:45:08,87,56
1462,hsbc,2020-10-17 02:10:12,"Cómo me encantó el corporativo de HSBC, quiero ir todos los días",Twitter for Android,0,0,,,,,2011-10-09 21:08:48,135,157
1463,hsbc,2020-10-17 02:02:18,"Frente al COVID-19, la Universidad de las Américas Puebla y HSBC se unen para que 95% de los alumnos continúen con sus estudios. Conoce la historia.",Twitter for Android,41,0,,,,,2015-10-06 19:48:44,17,918
1465,hsbc,2020-10-17 01:57:36,pincherodri Nop. Me siguen chingando pero de HSBC.,Twitter for iPhone,0,0,,,,,2011-06-18 02:38:09,429,271
1468,hsbc,2020-10-17 01:51:11,Para rematar el día tengo 1:30 hablando al HSBC y no me resuelven NADA LOS ODIO,Twitter for iPhone,0,0,,,,,2012-05-24 00:45:46,206,397
1472,hsbc,2020-10-17 01:47:11,jimetechera22 Vamos a ver si nos regalan una canasta aunque sea de tanta propaganda que le estamos haciendo cc HSBC_UY,Twitter for iPhone,0,1,,,,,2010-06-28 02:05:47,1918,13139
1473,hsbc,2020-10-17 01:44:29,"claudiolite apnos27 SEGCan HSBC_UY te pide de todo para abrirte 1 cuenta,te vuelven loco,mejor ItauUruguay son más ejecutivos .",Twitter for iPhone,0,1,"cuenta,ejecutivo",,,,2010-12-30 04:28:45,257,203
1474,hsbc,2020-10-17 01:42:47,Vero_Langelinie Si me preguntas a mí es porque por cosas del destino (retrasos que nunca fueron mi culpa tipo mis primeros antecedentes penales no estaban firmado y el primer DNI que tardaba 4 meses a mí me tardó 8) es porque sigo teniendo DNI temporal y pues no me dan :( de vainiiita tdc HSBC,Twitter for Android,0,0,tdc,,,,2009-09-09 15:22:17,386,12
1475,hsbc,2020-10-17 01:41:15,Efecto_Tequila Jajajaj naaaaa... aproveché el despido porque si hay algo que tiene bueno el HSBC es que si adelantas los préstamos pagas sólo el capital (y te evitas el aumento de la ui) 😉,Twitter for iPhone,0,1,bueno,,,,2011-06-14 18:08:36,1153,1513
1477,hsbc,2020-10-17 01:38:22,"Eso que tanto querés, págalo en mini cuotas.  Conocé el Préstamo Personal HSBC. Tu dinero disponible de forma inmediata.   Solicitalo aquí: https://t.co/d0C5A4neue https://t.co/e6ijihoGcd",Twitter for iPhone,1,0,dinero,,,,2013-03-03 01:21:53,668,177
1478,hsbc,2020-10-17 01:33:54,"tcrony Hola, te comparto que puedes realizar la portabilidad de tu nómina a HSBC, te comparto la liga donde podrás encontrar mayor información https://t.co/nfj00BV6vf.^CO",Sprinklr,0,0,tc,,,,2014-07-14 09:46:34,22,218559
1479,hsbc,2020-10-17 01:29:02,HSBC_MX Yo quisiera que mi quincena me lo depositarán aquí en HSBC,Twitter for iPhone,0,0,,,,,2010-09-05 00:43:20,285,638
1481,hsbc,2020-10-17 01:24:03,apnos27 SEGCan Y si lo hace HSBC lo harán todos los bancos en Uruguay.,Twitter for Android,0,1,banco,,,,2011-05-26 18:44:33,1158,1398
1482,hsbc,2020-10-17 01:22:09,jimetechera22 Nuuu la nueva del HSBC tiene Face ID y anda petacular!,Twitter for iPhone,0,1,,,,,2010-06-28 02:05:47,1918,13139
1483,hsbc,2020-10-17 01:20:32,Efecto_Tequila La del HSBC anda bárbaro pero no te vayas a olvidar del aparatito ese que te da el token para entrar a la cuenta en la app porque es lo mismo que nada 😂 pásate a Itaú. La versión anterior era 10 veces mejor pero igual la de ahora le pasa el trapo a todas,Twitter for iPhone,0,1,"cuenta,token,app,sat",,,,2011-06-14 18:08:36,1153,1513
1484,hsbc,2020-10-17 01:17:10,EBraquett No tengo opción. La del HSBC es un fuego,Twitter for iPhone,0,1,,,,,2010-06-28 02:05:47,1918,13139
1485,hsbc,2020-10-17 01:05:18,"CyberCrimen Hola Jucel, indicanos el área que te solicito esa información ,para validar la situación.^CO",Sprinklr,0,0,,,,,2014-07-14 09:46:34,22,218559
1486,hsbc,2020-10-17 01:04:12,SoyPadme Simplylef xevtfm A quienes tenemos la nómina en HSBC nos han cobrado por no tener la quincena depositada supongo habrá que verlo con Condusef,Twitter for iPhone,0,0,,,,,2019-08-24 15:09:48,162,36
1487,hsbc,2020-10-17 01:03:02,"HSBC_MX tengo tarjeta de débito con ustedes, pero cuando solicité la de crédito me dijeron que necesitaban que les llevara una departamental ¿Me podrían dar ejemplos de esas tarjetas?",Twitter for Android,0,0,tarjeta,,,,2016-02-06 19:59:09,31,2707
1488,hsbc,2020-10-17 00:54:02,"AySA_Oficial Referente al pago de cuota mes 8 y mes 89 fueron abonadas 6/8 y 1/9 por banco HSBC HOME BANKING transaccion 4338 y 3033 respectivamente, por lo que rechazo sus notas de mora, gracias",Twitter Web App,0,0,"banco,transa,pago",,,,2014-12-15 18:46:42,300,294
1489,hsbc,2020-10-17 00:53:38,yacoy HSBC_AR LANACION Yo retiré $ ayer y hoy del galicia sin problemas .,Twitter for Android,0,0,,,,,2020-10-13 20:17:13,88,3
1491,hsbc,2020-10-17 00:45:36,"FinCENfiles En 2012, la sede de Londres del HSBC, el banco más grande de Europa, firmó un acuerdo de procesamiento diferido y admitió que había blanqueado al menos 881 millones de dólares de carteles de droga de América Latina. Detalles aquí. https://t.co/VVsgPQ7x3S https://t.co/9M2ZHHdfly",Twitter Web App,32,0,banco,,,,2020-10-17 00:41:55,1,0
1492,hsbc,2020-10-17 00:44:19,"lacha El token de bbva es un lujo al lado del nuevo del hsbc. Tebes 3 tipos de token, acceso, transaccion y otro para no se qué. Para cada token tenes que tipear una contraclave. Un asco.",Twitter Web App,0,0,"token,transa",,,,2009-07-20 11:34:01,304,46
