,fecha,texto,src,rt,fav
793,2020-10-14 18:09:35,"Apoyo amigos, se aceptan donaciones en cuenta Bancomer a nombre del 
Centro Indígena Huichol A.C. 0104562143 
la clave interbancaria es 012958001045621431  
Ojalá q puedan apoyarlo, son personas con arte muy muy chingona y queremos q regrese a deleitarnos con sus creaciones https://t.co/lksDaz4OlZ",Twitter for Android,4,0
794,2020-10-14 18:07:15,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPhone,57,0
795,2020-10-14 18:01:35,"Apoyo amigos, se aceptan donaciones en cuenta Bancomer a nombre del 
Centro Indígena Huichol A.C. 0104562143 
la clave interbancaria es 012958001045621431  
Ojalá q puedan apoyarlo, son personas con arte muy muy chingona y queremos q regrese a deleitarnos con sus creaciones https://t.co/lksDaz4OlZ",Twitter for iPhone,4,8
796,2020-10-14 18:00:49,"@silvercorp Es lo mejor de lo mejor, en lo personal Bancomer me gusta por su adaptación tecnológica aunque a veces la IA de las llamadas no te ayuda",Twitter for Android,0,0
797,2020-10-14 17:51:08,@heybanco Ya los compro Bancomer? D:,Twitter for Android,0,0
798,2020-10-14 17:35:56,"Como me encanta pasar toda  la mañana en el Bancomer.
😖",Twitter for iPhone,0,4
799,2020-10-14 17:31:59,Te odio mil Bancomer. Dos horas perdidas de mi tiempo y las que faltan.,Twitter for iPhone,0,0
800,2020-10-14 17:21:49,@conHalinicio Imagínate lo que es lidiar con Bancomer desde acá.,Twitter for Android,0,1
801,2020-10-14 17:14:53,@Starbucks  Vine a la sucursal de lago Alberto 319 en cdmx y no pude pagar con la app. Fue muy molesto porque no traía efectivo ni tarjetas... Tuve que ir a Bancomer a hacer un retiro sin tarjeta. Ojalá arreglen eso y me reembolsen mis rewards.,Twitter for Android,0,0
802,2020-10-14 17:14:19,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
803,2020-10-14 17:13:00,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
804,2020-10-14 17:04:32,@terecv_ @BeautyOfertasMx Amix con que metodo pagaste? 🥺 mi tarjeta de bancomer no me acepta u.u,Twitter for iPhone,0,12
805,2020-10-14 17:02:12,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
806,2020-10-14 17:01:17,"@lopezobrador_ @kompi1570 Hay manifestantes en las instalaciones de BANCOMER x los abusos con los créditos hipotecarios, esta cerrado reforma a la altura de de bosque de chapultepec, q bueno que ahora el dinero se entregará directamente a los trabajadores, gracias sr presidente @lopezobrador_ https://t.co/cfe1bY3EAe",Twitter Web App,6,0
807,2020-10-14 16:28:42,"@generann Sí es para ahorrar yo te recomendaría Banco Azteca o Bancomer (la 2020), ahí las tienen a un mejor precio, saludos",Twitter for Android,0,0
808,2020-10-14 16:19:23,"En semana santa del 2012 fue a San Cristóbal de las Casas (mi pueblo natal), lo vi saliendo del oxxo que está en el centro, a un lado de Bancomer, estuve a punto de saludarlo pero me dio pena... Y pensar que la chica muerta PUDE HABER SIDO YO https://t.co/z9RXc8hgR5",Twitter for Android,0,2
809,2020-10-14 16:10:01,"@KarlaRios28 Te recomiendo Bancomer, excelente servicio!!!",Twitter for iPhone,0,0
810,2020-10-14 15:52:46,"Ayer fui a Bancomer y había un ch🤬 de gente, si pueden no vayan...",Twitter Web App,0,1
811,2020-10-14 15:50:33,"El deprimido para entrada y salida al mega desarrollo de la torre Mítikah, que originalmente iría por la calle de Real de Mayorazgo, cambió de lugar 🤔👇

https://t.co/awuy5Q4S2j",Twitter for Android,2,0
812,2020-10-14 15:40:33,"@lopezobrador_ @kompi1570 Hay manifestantes en las instalaciones de BANCOMER x los abusos con los créditos hipotecarios, esta cerrado reforma a la altura de de bosque de chapultepec, q bueno que ahora el dinero se entregará directamente a los trabajadores, gracias sr presidente @lopezobrador_ https://t.co/cfe1bY3EAe",Twitter for iPhone,6,0
813,2020-10-14 15:38:43,"@CondusefMX Hola, buenos días! Bancomer está haciendo obligatorio del reconocimiento facial para poder entrar a la aplicación, ¿que se puede hacer al respecto? Hoy ya no me permite entrar a la aplicación, gracias!",Twitter for iPhone,1,0
814,2020-10-14 15:36:00,"Yo terminé cediendo a sus ""políticas"" de Bancomer pipipipi https://t.co/plQKf5sFbN",Twitter Web App,0,0
815,2020-10-14 15:29:31,"@lopezobrador_ @kompi1570 Hay manifestantes en las instalaciones de BANCOMER x los abusos con los créditos hipotecarios, esta cerrado reforma a la altura de de bosque de chapultepec, q bueno que ahora el dinero se entregará directamente a los trabajadores, gracias sr presidente @lopezobrador_ https://t.co/cfe1bY3EAe",Twitter for Android,6,0
816,2020-10-14 15:24:12,Torre Bancomer. en Torre Ejecutiva BBVA https://t.co/2cD3KEFTey,Instagram,0,0
817,2020-10-14 15:23:42,"@lopezobrador_ @kompi1570 Hay manifestantes en las instalaciones de BANCOMER x los abusos con los créditos hipotecarios, esta cerrado reforma a la altura de de bosque de chapultepec, q bueno que ahora el dinero se entregará directamente a los trabajadores, gracias sr presidente @lopezobrador_ https://t.co/cfe1bY3EAe",Twitter for Android,6,0
818,2020-10-14 15:21:43,"@lopezobrador_ @kompi1570 Hay manifestantes en las instalaciones de BANCOMER x los abusos con los créditos hipotecarios, esta cerrado reforma a la altura de de bosque de chapultepec, q bueno que ahora el dinero se entregará directamente a los trabajadores, gracias sr presidente @lopezobrador_ https://t.co/cfe1bY3EAe",Twitter Web App,6,0
819,2020-10-14 15:18:11,"@lopezobrador_ @kompi1570 Hay manifestantes en las instalaciones de BANCOMER x los abusos con los créditos hipotecarios, esta cerrado reforma a la altura de de bosque de chapultepec, q bueno que ahora el dinero se entregará directamente a los trabajadores, gracias sr presidente @lopezobrador_ https://t.co/cfe1bY3EAe",Twitter for Android,6,0
820,2020-10-14 15:17:38,"@lopezobrador_ @kompi1570 Hay manifestantes en las instalaciones de BANCOMER x los abusos con los créditos hipotecarios, esta cerrado reforma a la altura de de bosque de chapultepec, q bueno que ahora el dinero se entregará directamente a los trabajadores, gracias sr presidente @lopezobrador_ https://t.co/cfe1bY3EAe",Twitter for Android,6,8
821,2020-10-14 15:04:10,Bancomer y Citi no me putas jodas https://t.co/21Qmfo0Ptv,Twitter for iPhone,0,0
822,2020-10-14 15:00:02,Ya puedes realizar tu pago de agua en cajeros BBVA Bancomer: https://t.co/qsMTflKunr,TweetDeck,0,0
823,2020-10-14 14:45:31,"@CondusefMX Hola, buenos días! Bancomer está haciendo obligatorio del reconocimiento facial para poder entrar a la aplicación, ¿que se puede hacer al respecto? Hoy ya no me permite entrar a la aplicación, gracias!",Twitter for iPhone,1,1
824,2020-10-14 14:44:50,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
825,2020-10-14 14:03:46,"@BecasBenito Buenos días. Para los becarios que reciben un mensaje con la clave para retiro sin tarjeta en Bancomer hay algún cambio?. Gracias,  espero  su respuesta.",Twitter for Android,0,0
826,2020-10-14 13:54:22,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
827,2020-10-14 13:45:00,"...No Socios $410.00

Para inscribirte solo realiza tu pago y envíalo a enlace@apeic.org con tus datos completos:
Banco: BBVA Bancomer
Asociación de Profesionales Especialistas en la Investigación Clínica A.C.
Número de cuenta: 0195448654
CLABE interbancaria ...",Twitter Web App,0,0
828,2020-10-14 13:07:46,"Mientras mi nómina estuviera en @bbva el año pasado en noviembre el día 3 me hicieron el cargo u efectivamente el día 5 me fue reembolsado, el problema es que me hicieron el cargo nuevamente hace 7 días y ese dinero no me ha sido reembolsado, marque a línea Bancomer y la persona",Twitter for iPhone,0,0
829,2020-10-14 12:19:16,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
830,2020-10-14 11:41:50,"@LaNietaIncomoda @kwahkailuis @aracelibs @lopezobrador_ Pero siempre puedes comprar una casa, la que tu quieras, utilizando el crédito. Y la verdad es que yo vi que era mas barato el interés puro de 12% anula que el 11 de bancomer, más comisión por apertura, más anualidad, más no se que tanto. Terminaba pagando el 18 anual.",Twitter for Android,0,0
831,2020-10-14 10:40:33,"&gt;&gt;MÉXICO 🇲🇽&lt;&lt;
TRANSFERENCIA BANCARIA / SOLO SUCURSAL 
Banco Azteca 
Diana Guerrero Arreola 
4027 6657 2507 2228

TRANSFERENCIA BANCARIA / OXXO
Bancomer
Eréndira Alejandra Cervantes Carreto
No. Cuenta: 155 135 8367
CLABE: 0121 8001 5513 583674
No. Tarjeta: 4152 3133 5064 7322 https://t.co/RtHn3cg28J",Twitter for Android,13,0
832,2020-10-14 09:44:21,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter Web App,57,0
833,2020-10-14 09:43:51,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPad,57,0
834,2020-10-14 09:31:21,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter Web App,57,0
835,2020-10-14 09:06:11,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter Web App,57,0
836,2020-10-14 09:03:35,@GAINFANTE @SalonRoel @AXAMexico A mí me pasa lo mismo con mi seguro de Bancomer 😠y para cancelarlo es un relajo.,Twitter for Android,0,0
837,2020-10-14 08:53:17,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
838,2020-10-14 07:16:06,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter Web App,57,0
839,2020-10-14 05:55:13,Estoy bien encabronada de que los de Bancomer me vieron la cara de pendeja y me dejé!,Twitter for iPhone,0,0
840,2020-10-14 04:44:27,Banamex y Bancomer en la mira por aglomeraciones en sucursales como fuente de Covid-19 https://t.co/H4ivkIFshP,Twitter for iPhone,2,0
841,2020-10-14 04:36:56,"@lesscarm Interbancaria a 18 dígitos, número de sucursal gestora (4 dígitos), banco beneficiario: BBVA Bancomer, Código SWIFT: BCMRMXMMPYM (para personas físicas y morales), Banco Intermediario o Corresponsal: JPMORGAN CHASE BANK, NEW YORK. N.Y., (2)",S1Gateway,0,1
842,2020-10-14 04:34:06,"@DricardoGR @EFToussaint @ImagenRadioGdl @julio_rios @GomezAlvarezD @MonrazDiego Buenas noches, también puedes hacer tu pago en los multi cajeros de Bancomer las 24 horas. https://t.co/DiOFD5VUDV",Twitter Web App,0,2
843,2020-10-14 04:24:30,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
844,2020-10-14 04:23:35,"@gastlyhaze Nose XDD, a mi paso que lo compre y luego ya en la pinche transaccion de bancomer como se exploto el sistema y dio como un error pero me compraron el dinero y no me sale como que lo haya comprado ._.XD, ando viendo si me devuelven el dinero o que procede XDDD",Twitter Web App,0,0
845,2020-10-14 04:16:55,@OctaviomMorenoH @AlinaDuarte_ Allí se ve el número de tarjeta en Bancomer.,Twitter for Android,0,1
846,2020-10-14 04:02:43,no mamen qué pedo se me borraron todas las fotos de mi celular y luego me doy cuenta que me quitaron $500 pesos de mi cuenta y ni me sale que pague nada fucking bancomer piensa que soy rica o que verga,Twitter Web App,0,2
847,2020-10-14 03:56:02,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPhone,57,0
848,2020-10-14 03:53:54,"Les paso el numero de tarjeta de debito Bancomer donde pueden apoyar a @Perico6691 4152 3132 9110 8046 para poder solventar los gastos de la operacion, antibioticos, medicinaz que vaya a requerir #Blanquita (es el nombre que le pusieron a la pequeña gatita) gracias x difundir https://t.co/FdBurFzbhF",Twitter for Android,0,1
849,2020-10-14 03:36:03,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
850,2020-10-14 03:35:23,"@Perico6691 @Carmen_Hern Hola Carmen, es que @Perico6691 es quien rescato a la gatita y no tiene Paypal te paso su tarjeta de debito Bancomer 4152313291108046 por si puedes aportar te agradecerá infinitamente. La gatita ya está internada y conforme pasen los días nos actualizarán los montos x pagar https://t.co/OVnNBV4ME2",Twitter for Android,0,2
851,2020-10-14 03:15:30,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
852,2020-10-14 03:09:38,Banamex y Bancomer en la mira por aglomeraciones en sucursales como fuente de Covid-19 https://t.co/H4ivkIFshP,WordPress.com,2,3
853,2020-10-14 02:44:08,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
854,2020-10-14 01:54:49,"Banamex y Bancomer en la mira por aglomeraciones en sucursales como fuente de Covid-19
https://t.co/bt89xbr6DI",Twitter Web App,0,1
855,2020-10-14 01:49:49,@Jocelynch_ Que divertido jaja ya la aplicare con los de Bancomer jaja,Twitter for iPhone,0,1
856,2020-10-14 01:48:38,"@acortez_isc Suele pasar amigo ntp, a mi me han hecho 3 fraudes con mi tarjeta de débito bancomer, igual 2 la libre y otra ni caso me hicieron we, que mal que ni en el banco tengamos el dinero seguro 😡",Twitter for Android,0,1
857,2020-10-14 01:44:25,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPhone,57,0
858,2020-10-14 01:41:32,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
859,2020-10-14 01:33:54,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
860,2020-10-14 01:32:42,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
861,2020-10-14 01:31:40,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
862,2020-10-14 01:28:50,@Javier_Basurto @ContactoCitibmx En Bancomer estoy en la misma situación 🤦🏻‍♀️,Twitter for Android,0,0
863,2020-10-14 01:28:19,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter Web App,57,0
864,2020-10-14 01:25:59,"Amigos, la cuenta de Gabriela Lugo Galindo para apoyar a Momo es de Bancomer 012 180 01429419586 1. La cuenta para depositar directamente al hospital es la siguiente aunque deben avisar que es para Momo al número 55 5678 4618. https://t.co/I4wdjyihX0",Twitter for Android,22,0
865,2020-10-14 01:21:04,"@Meli_22astro Mañana hay que pagar la cuenta del hospital, que será de unos 6 mil pesos. Esta es la cuenta del hospital o a la cuenta de nuestra. Hogar temporal Gabriela Lugo en Bancomer a la CLABE 012 180 01429419586 1 https://t.co/Ntu6aDQ36w",Twitter for Android,1,0
866,2020-10-14 01:17:35,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
867,2020-10-14 01:05:03,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
868,2020-10-14 01:02:06,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
869,2020-10-14 00:53:02,"📸 Torre BBVA-Bancomer CDXM 🇲🇽❤️
#DescubreMéxico https://t.co/tg4ryXOcMr",Twitter for Android,0,2
870,2020-10-14 00:48:48,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
871,2020-10-14 00:48:44,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
872,2020-10-14 00:41:30,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPhone,57,0
873,2020-10-14 00:35:05,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
874,2020-10-14 00:33:09,Sacan buenas promos para Bancomer y Banamex 😔.,Twitter for iPhone,0,0
875,2020-10-14 00:29:29,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for Android,57,0
876,2020-10-14 00:25:03,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter Web App,57,0
877,2020-10-14 00:20:39,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPhone,57,0
878,2020-10-14 00:14:29,"Pero los mexicanos si debemos seguir pagando rescate bancario de multimillonarios listados en FORBES

Carlos Peralta, del grupo IUSA; Eugenio Garza Lagüera,Bancomer y FEMSA; Ricardo Salinas Pliego, de Televisión Azteca y Elektra, Isaac Saba Raffoul, socio Televisión Azteca y KOSA https://t.co/WeE8vBC5gv",Twitter Web App,0,0
879,2020-10-14 00:12:20,"#SiComeUnoComemosTodos. 🙌🍽 En esta contingencia seguimos distribuyendo alimento.. Ayúdanos desde casa, súmate y dona. 👉
https://t.co/Pk2UE46crA
Banco: BBVA BANCOMER
Clabe Interbancaria: 012905001439366436 https://t.co/9nqyPJl8bf",Twitter for iPhone,0,1
880,2020-10-14 00:03:15,Deprimido vehicular de Mitikah pasará por centro Bancomer | Alcaldía Benito Juárez https://t.co/rmngULc5ji,Twitter Web App,2,0
881,2020-10-13 23:50:47,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPhone,57,0
882,2020-10-13 23:42:08,"#Urgente se necesita juntar dinero para ayudar a la gatita que rescató @Perico6691 la noche en la vet es de $450 no sabemos aun cuantos dias y ademas necesitará anestesia $500 les paso la tarjeta Debito Bancomer de Pedro Gzz: 4152 3132 9110 8046. Todo suma 20, 30, 50 🙏🏻 gracias https://t.co/zTX5GaVUOu https://t.co/X7LoGOGly4",Twitter for iPhone,57,0
883,2020-10-13 23:38:09,"PORFAVOR AYÚDENOS CON UN LIKE Y SU RT, ¡FALTAN 2 DIAS!

Agradecemos a todos por su apoyo, aún tenemos boletos por vender.   

Cta BBVA Bancomer
4152 3134 4284 9878
Laura E Ramos Balandra

• Favor de enviar comprobante 4426694302

¡Ayúdenos a difundir para llegar a más personas! https://t.co/DhPGmAcRAB",Twitter for iPhone,19,0
